"job_id","job_title","company_name","job_location","job_schedule_type","salary_year_avg","job_posted_date","job_work_from_home","skills"
1402908,"Sr. Data Engineer - ASM Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-12","","sql server"
1402908,"Sr. Data Engineer - ASM Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-12","","hadoop"
1402908,"Sr. Data Engineer - ASM Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-12","","excel"
1402908,"Sr. Data Engineer - ASM Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-12","","tableau"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","sql"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","python"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","scala"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","java"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","mongodb"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","mysql"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","postgresql"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","mongodb"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","spark"
1199417,"Data Engineer","Smartek21.com","Chennai, Tamil Nadu, India","Full-time","147500.0","2023-06-27","","airflow"
947844,"Senior Analytics Engineer - Looker","Deliveroo","India","Full-time","147500.0","2023-08-31","","sql"
947844,"Senior Analytics Engineer - Looker","Deliveroo","India","Full-time","147500.0","2023-08-31","","python"
947844,"Senior Analytics Engineer - Looker","Deliveroo","India","Full-time","147500.0","2023-08-31","","bigquery"
947844,"Senior Analytics Engineer - Looker","Deliveroo","India","Full-time","147500.0","2023-08-31","","redshift"
947844,"Senior Analytics Engineer - Looker","Deliveroo","India","Full-time","147500.0","2023-08-31","","snowflake"
947844,"Senior Analytics Engineer - Looker","Deliveroo","India","Full-time","147500.0","2023-08-31","","looker"
590079,"Senior Data Engineer","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-26","","aws"
590079,"Senior Data Engineer","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-26","","kafka"
590079,"Senior Data Engineer","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-26","","terraform"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","python"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","nosql"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","scala"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","java"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","bash"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","redis"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","aws"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","bigquery"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","redshift"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","spark"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","pandas"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","hadoop"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","tensorflow"
1530960,"Data Engineer - India","Cermati.com","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-29","","git"
584525,"Staff Engineer, Data Analytics Engineering","Western Digital","Bengaluru, Karnataka, India","Full-time","147500.0","2023-03-26","","sql"
584525,"Staff Engineer, Data Analytics Engineering","Western Digital","Bengaluru, Karnataka, India","Full-time","147500.0","2023-03-26","","python"
1794852,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-06-14","","sql"
1794852,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-06-14","","sql server"
1794852,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-06-14","","azure"
1794852,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-06-14","","databricks"
1794852,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-06-14","","spark"
1794852,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-06-14","","ssis"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","sql"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","python"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","scala"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","java"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","shell"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","t-sql"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","cassandra"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","azure"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","databricks"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","snowflake"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","spark"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","airflow"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","hadoop"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","kafka"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","jupyter"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","scikit-learn"
562873,"Data Engineer","Rockstar Games","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-29","","linux"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","sql"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","python"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","nosql"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","scala"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","java"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","azure"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","aws"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","gcp"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","spark"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","hadoop"
98618,"SDE-III, Data Engineering","InMobi","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-15","","kafka"
109268,"Senior Data Engineer,India","CockroachDB","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-24","","sql"
109268,"Senior Data Engineer,India","CockroachDB","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-24","","python"
109268,"Senior Data Engineer,India","CockroachDB","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-24","","scala"
109268,"Senior Data Engineer,India","CockroachDB","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-24","","java"
109268,"Senior Data Engineer,India","CockroachDB","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-24","","go"
109268,"Senior Data Engineer,India","CockroachDB","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-24","","spark"
109268,"Senior Data Engineer,India","CockroachDB","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-24","","tableau"
109268,"Senior Data Engineer,India","CockroachDB","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-24","","looker"
234730,"Senior Data Engineer","Cowbell","Pune, Maharashtra, India","Full-time","147500.0","2023-02-01","","sql"
234730,"Senior Data Engineer","Cowbell","Pune, Maharashtra, India","Full-time","147500.0","2023-02-01","","python"
234730,"Senior Data Engineer","Cowbell","Pune, Maharashtra, India","Full-time","147500.0","2023-02-01","","scala"
234730,"Senior Data Engineer","Cowbell","Pune, Maharashtra, India","Full-time","147500.0","2023-02-01","","java"
234730,"Senior Data Engineer","Cowbell","Pune, Maharashtra, India","Full-time","147500.0","2023-02-01","","redshift"
234730,"Senior Data Engineer","Cowbell","Pune, Maharashtra, India","Full-time","147500.0","2023-02-01","","snowflake"
234730,"Senior Data Engineer","Cowbell","Pune, Maharashtra, India","Full-time","147500.0","2023-02-01","","spark"
234730,"Senior Data Engineer","Cowbell","Pune, Maharashtra, India","Full-time","147500.0","2023-02-01","","kafka"
339566,"Sr. Manager, Portfolio Data Engineering","Addepar","Pune, Maharashtra, India","Full-time","147500.0","2023-05-18","","sql"
339566,"Sr. Manager, Portfolio Data Engineering","Addepar","Pune, Maharashtra, India","Full-time","147500.0","2023-05-18","","python"
339566,"Sr. Manager, Portfolio Data Engineering","Addepar","Pune, Maharashtra, India","Full-time","147500.0","2023-05-18","","java"
339566,"Sr. Manager, Portfolio Data Engineering","Addepar","Pune, Maharashtra, India","Full-time","147500.0","2023-05-18","","databricks"
339566,"Sr. Manager, Portfolio Data Engineering","Addepar","Pune, Maharashtra, India","Full-time","147500.0","2023-05-18","","pyspark"
513278,"Chapter Area Lead in Data Chapter Domain, Data Engineering ...","Bosch Group","Bengaluru, Karnataka, India","Full-time","147500.0","2023-08-24","","sql"
513278,"Chapter Area Lead in Data Chapter Domain, Data Engineering ...","Bosch Group","Bengaluru, Karnataka, India","Full-time","147500.0","2023-08-24","","azure"
513278,"Chapter Area Lead in Data Chapter Domain, Data Engineering ...","Bosch Group","Bengaluru, Karnataka, India","Full-time","147500.0","2023-08-24","","spark"
513278,"Chapter Area Lead in Data Chapter Domain, Data Engineering ...","Bosch Group","Bengaluru, Karnataka, India","Full-time","147500.0","2023-08-24","","sap"
513278,"Chapter Area Lead in Data Chapter Domain, Data Engineering ...","Bosch Group","Bengaluru, Karnataka, India","Full-time","147500.0","2023-08-24","","flow"
757563,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-14","","sql"
757563,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-14","","java"
757563,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-14","","spark"
757563,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-14","","hadoop"
757563,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-14","","kafka"
757563,"Sr. Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-14","","tableau"
1079191,"Sr. Data Engineer - Test Automation(QA)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-02","","java"
1079191,"Sr. Data Engineer - Test Automation(QA)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-02","","mysql"
1079191,"Sr. Data Engineer - Test Automation(QA)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-02","","selenium"
1079191,"Sr. Data Engineer - Test Automation(QA)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-02","","tableau"
1797681,"Senior Data Engineer - ADAP","Appen","Hyderabad, Telangana, India","Full-time","147500.0","2023-07-17","","sql"
1797681,"Senior Data Engineer - ADAP","Appen","Hyderabad, Telangana, India","Full-time","147500.0","2023-07-17","","python"
1797681,"Senior Data Engineer - ADAP","Appen","Hyderabad, Telangana, India","Full-time","147500.0","2023-07-17","","nosql"
1797681,"Senior Data Engineer - ADAP","Appen","Hyderabad, Telangana, India","Full-time","147500.0","2023-07-17","","aws"
1797681,"Senior Data Engineer - ADAP","Appen","Hyderabad, Telangana, India","Full-time","147500.0","2023-07-17","","redshift"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","sql"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","python"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","databricks"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","bigquery"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","redshift"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","snowflake"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","spark"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","airflow"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","hadoop"
533655,"Senior Manager, Data Engineering","Gemini","Gurugram, Haryana, India","Full-time","147500.0","2023-07-17","","kafka"
391704,"Staff Data Engineer - Big Data","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-14","","nosql"
391704,"Staff Data Engineer - Big Data","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-14","","scala"
391704,"Staff Data Engineer - Big Data","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-14","","java"
391704,"Staff Data Engineer - Big Data","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-14","","mysql"
391704,"Staff Data Engineer - Big Data","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-14","","db2"
391704,"Staff Data Engineer - Big Data","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-14","","spark"
391704,"Staff Data Engineer - Big Data","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-14","","hadoop"
391704,"Staff Data Engineer - Big Data","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-14","","spring"
391704,"Staff Data Engineer - Big Data","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-14","","jenkins"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","sql"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","nosql"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","r"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","snowflake"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","spark"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","airflow"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","kafka"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","terraform"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","kubernetes"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","github"
277581,"Data Engineer - AdTech","DAZN","Hyderabad, Telangana, India","Full-time","147500.0","2023-08-22","","gitlab"
450601,"Senior Data Engineer","Airbnb","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-20","","sql"
450601,"Senior Data Engineer","Airbnb","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-20","","scala"
450601,"Senior Data Engineer","Airbnb","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-20","","java"
450601,"Senior Data Engineer","Airbnb","Bengaluru, Karnataka, India","Full-time","147500.0","2023-01-20","","spark"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","nosql"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","java"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","sas"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","mysql"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","db2"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","spark"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","hadoop"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","selenium"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","sas"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","git"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","jenkins"
292430,"Staff Data Engineer (Spark, Python, Hadoop)","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-06-07","","chef"
841137,"Data Engineer II","Verisk","Mumbai, Maharashtra, India","Full-time","147500.0","2023-01-13","","python"
841137,"Data Engineer II","Verisk","Mumbai, Maharashtra, India","Full-time","147500.0","2023-01-13","","nosql"
841137,"Data Engineer II","Verisk","Mumbai, Maharashtra, India","Full-time","147500.0","2023-01-13","","java"
841137,"Data Engineer II","Verisk","Mumbai, Maharashtra, India","Full-time","147500.0","2023-01-13","","javascript"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","sql"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","shell"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","no-sql"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","oracle"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","spark"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","hadoop"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","kafka"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","splunk"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","git"
826909,"Software Dev Engineer III - Data Engineering","Tesco Bengaluru","Bengaluru, Karnataka, India","Full-time","147500.0","2023-07-08","","jenkins"
753225,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-01-27","","sql"
753225,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-01-27","","sql server"
753225,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-01-27","","azure"
753225,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-01-27","","databricks"
753225,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-01-27","","spark"
753225,"Senior Data Engineer","insightsoftware","Hyderabad, Telangana, India","Full-time","147500.0","2023-01-27","","ssis"
773200,"Data Engineer I - (R-13551)","Dun & Bradstreet","Mumbai, Maharashtra, India","Full-time","147500.0","2023-01-05","","python"
773200,"Data Engineer I - (R-13551)","Dun & Bradstreet","Mumbai, Maharashtra, India","Full-time","147500.0","2023-01-05","","javascript"
773200,"Data Engineer I - (R-13551)","Dun & Bradstreet","Mumbai, Maharashtra, India","Full-time","147500.0","2023-01-05","","php"
773200,"Data Engineer I - (R-13551)","Dun & Bradstreet","Mumbai, Maharashtra, India","Full-time","147500.0","2023-01-05","","hadoop"
773200,"Data Engineer I - (R-13551)","Dun & Bradstreet","Mumbai, Maharashtra, India","Full-time","147500.0","2023-01-05","","windows"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","python"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","nosql"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","scala"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","java"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","mysql"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","db2"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","spark"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","airflow"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","hadoop"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","kafka"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","microstrategy"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","jenkins"
998418,"Data Engineer - Sr. Consultant level","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-05-05","","kubernetes"
1332892,"Senior Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-19","","java"
1332892,"Senior Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-19","","spark"
1332892,"Senior Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-19","","hadoop"
1332892,"Senior Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-19","","kafka"
1332892,"Senior Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-19","","spring"
1332892,"Senior Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-19","","git"
1332892,"Senior Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-19","","jenkins"
1332892,"Senior Data Engineer","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-04-19","","chef"
563362,"Staff Data Engineer – Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-19","","sql"
563362,"Staff Data Engineer – Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-19","","sql server"
563362,"Staff Data Engineer – Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-19","","azure"
563362,"Staff Data Engineer – Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-19","","tableau"
563362,"Staff Data Engineer – Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-19","","power bi"
563362,"Staff Data Engineer – Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-19","","dax"
563362,"Staff Data Engineer – Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-19","","qlik"
563362,"Staff Data Engineer – Analytics","Visa","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-19","","jenkins"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","sql"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","python"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","nosql"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","shell"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","azure"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","spark"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","pandas"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","jupyter"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","unix"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","git"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","jenkins"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","kubernetes"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","docker"
701796,"Data Engineer - Python","NielsenIQ","Pune, Maharashtra, India","Full-time","147500.0","2023-01-14","","bitbucket"
402077,"Sr. Data Engineer","Databricks","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-28","","sql"
402077,"Sr. Data Engineer","Databricks","Bengaluru, Karnataka, India","Full-time","147500.0","2023-02-28","","python"
